variant,m,game,repeat,Bhat,true_loss,covered,tightness
Pi2,500,1,45,0.6443843046366784,0.4443896818343893,1,1.4500433537897062
Pi2,500,1,46,0.7577813989807844,0.4443896818343893,1,1.7052182576623973
Pi2,500,1,47,0.6427674957322511,0.4443896818343893,1,1.446405085462338
Pi2,500,1,48,0.8272180226331262,0.4443896818343893,1,1.8614699135642971
Pi2,500,1,49,0.7287526978019401,0.4443896818343893,1,1.639895631225579
Pi2,1500,1,0,0.6466093617438406,0.4443896818343893,1,1.4550503492221327
Pi2,1500,1,1,0.5796806588794361,0.4443896818343893,1,1.3044422104639812
Pi2,1500,1,2,0.6768475738673174,0.4443896818343893,1,1.5230947106453254
Pi2,1500,1,3,0.5803406508982998,0.4443896818343893,1,1.3059273755023306
Pi2,1500,1,4,0.6006173932055996,0.4443896818343893,1,1.35155566782361
Pi2,1500,1,5,0.6019820635154847,0.4443896818343893,1,1.3546265544028209
Pi2,1500,1,6,0.6140322139537284,0.4443896818343893,1,1.3817427340326047
Pi2,1500,1,7,0.6026454292077497,0.4443896818343893,1,1.3561193111417413
Pi2,1500,1,8,0.5639100906483989,0.4443896818343893,1,1.2689540592406268
Pi2,1500,1,9,0.6440669087230007,0.4443896818343893,1,1.4493291249796052
Pi2,1500,1,10,0.5729719789048004,0.4443896818343893,1,1.2893458204061765
Pi2,1500,1,11,0.5135183870145323,0.4443896818343893,1,1.1555587539629357
Pi2,1500,1,12,0.6504647596398665,0.4443896818343893,1,1.4637260634738931
Pi2,1500,1,13,0.6065657541392107,0.4443896818343893,1,1.364941129225542
Pi2,1500,1,14,0.59540858159488,0.4443896818343893,1,1.3398343974529339
Pi2,1500,1,15,0.6238829518822893,0.4443896818343893,1,1.403909625684765
Pi2,1500,1,16,0.5288262891888309,0.4443896818343893,1,1.1900057782752673
Pi2,1500,1,17,0.5367090093532759,0.4443896818343893,1,1.2077440842861227
Pi2,1500,1,18,0.5107422369360063,0.4443896818343893,1,1.14931164654346
Pi2,1500,1,19,0.6259714242076682,0.4443896818343893,1,1.4086092674873332
Pi2,1500,1,20,0.5972270846225587,0.4443896818343893,1,1.3439265334813226
Pi2,1500,1,21,0.5998313137684785,0.4443896818343893,1,1.3497867711339384
Pi2,1500,1,22,0.6249129749904552,0.4443896818343893,1,1.4062274632725191
Pi2,1500,1,23,0.5828577700025621,0.4443896818343893,1,1.3115915914082266
Pi2,1500,1,24,0.5018924245215922,0.4443896818343893,1,1.1293971148246247
Pi2,1500,1,25,0.5420232211481912,0.4443896818343893,1,1.2197025342955352
Pi2,1500,1,26,0.5917530683155907,0.4443896818343893,1,1.331608479010814
Pi2,1500,1,27,0.692246129765933,0.4443896818343893,1,1.5577457309729175
Pi2,1500,1,28,0.659039848231084,0.4443896818343893,1,1.4830223904178952
Pi2,1500,1,29,0.5355477764807526,0.4443896818343893,1,1.2051309883480488
Pi2,1500,1,30,0.5981431330695426,0.4443896818343893,1,1.345987896479677
Pi2,1500,1,31,0.6205468392901805,0.4443896818343893,1,1.3964024473489907
Pi2,1500,1,32,0.5937690438332159,0.4443896818343893,1,1.3361449828947554
Pi2,1500,1,33,0.5615676650700039,0.4443896818343893,1,1.263682952205185
Pi2,1500,1,34,0.5838042611509036,0.4443896818343893,1,1.3137214589254795
Pi2,1500,1,35,0.6123724491949418,0.4443896818343893,1,1.3780078031225635
Pi2,1500,1,36,0.5820331754498724,0.4443896818343893,1,1.309736025029444
Pi2,1500,1,37,0.6072352567792818,0.4443896818343893,1,1.366447695798617
Pi2,1500,1,38,0.6218681886528701,0.4443896818343893,1,1.399375849785418
Pi2,1500,1,39,0.5920737292821858,0.4443896818343893,1,1.33233005509528
Pi2,1500,1,40,0.5928500902963432,0.4443896818343893,1,1.3340770826386572
Pi2,1500,1,41,0.5815298700056992,0.4443896818343893,1,1.3086034482286155
Pi2,1500,1,42,0.5076689358971913,0.4443896818343893,1,1.1423958670723238
Pi2,1500,1,43,0.5372337942063389,0.4443896818343893,1,1.2089249957125463
Pi2,1500,1,44,0.6295081476069804,0.4443896818343893,1,1.4165678757626492
Pi2,1500,1,45,0.5372741530702925,0.4443896818343893,1,1.209015814346739
Pi2,1500,1,46,0.5743737181910782,0.4443896818343893,1,1.2925001224603816
Pi2,1500,1,47,0.5846424230315057,0.4443896818343893,1,1.3156075555538762
Pi2,1500,1,48,0.5002281683269677,0.4443896818343893,1,1.1256520769386085
Pi2,1500,1,49,0.6337238503352964,0.4443896818343893,1,1.4260543757887392
Pi2,5000,1,0,0.515240645087512,0.4443896818343893,1,1.1594343121574247
Pi2,5000,1,1,0.554174501028295,0.4443896818343893,1,1.247046283209652
Pi2,5000,1,2,0.5584168059364667,0.4443896818343893,1,1.2565926455164003
Pi2,5000,1,3,0.4940001728953093,0.4443896818343893,1,1.1116373603818468
Pi2,5000,1,4,0.4970212596763101,0.4443896818343893,1,1.1184356432954603
Pi2,5000,1,5,0.5170234674751245,0.4443896818343893,1,1.1634461568524979
Pi2,5000,1,6,0.5145285740374486,0.4443896818343893,1,1.157831954858929
Pi2,5000,1,7,0.5689409595884368,0.4443896818343893,1,1.2802749092641266
Pi2,5000,1,8,0.5041503103618434,0.4443896818343893,1,1.13447798400892
Pi2,5000,1,9,0.5160374237200261,0.4443896818343893,1,1.1612272850032954
Pi2,5000,1,10,0.540193520032927,0.4443896818343893,1,1.2155851994651867
Pi2,5000,1,11,0.5437408023562006,0.4443896818343893,1,1.2235675682470875
Pi2,5000,1,12,0.5326918225753768,0.4443896818343893,1,1.198704300190964
Pi2,5000,1,13,0.5060969428147971,0.4443896818343893,1,1.1388584467706075
Pi2,5000,1,14,0.5252029257496579,0.4443896818343893,1,1.1818522058875913
Pi2,5000,1,15,0.5392214661103444,0.4443896818343893,1,1.2133978086181039
Pi2,5000,1,16,0.501738048265255,0.4443896818343893,1,1.1290497254439804
Pi2,5000,1,17,0.5333638351403858,0.4443896818343893,1,1.2002165147910757
Pi2,5000,1,18,0.5438924848995378,0.4443896818343893,1,1.2239088960265962
Pi2,5000,1,19,0.5235227346826552,0.4443896818343893,1,1.178071310120464
Pi2,5000,1,20,0.5003755743472937,0.4443896818343893,1,1.125983781355591
Pi2,5000,1,21,0.4814635627708557,0.4443896818343893,1,1.0834265115774735
Pi2,5000,1,22,0.5305532264128432,0.4443896818343893,1,1.1938918658569675
Pi2,5000,1,23,0.47525024074664557,0.4443896818343893,1,1.0694448142559643
Pi2,5000,1,24,0.5178868621167934,0.4443896818343893,1,1.1653890341895792
Pi2,5000,1,25,0.5424081723525707,0.4443896818343893,1,1.2205687812407622
Pi2,5000,1,26,0.5188021616243218,0.4443896818343893,1,1.1674487118665005
Pi2,5000,1,27,0.5435397311411234,0.4443896818343893,1,1.2231151022621725
Pi2,5000,1,28,0.5126350341023032,0.4443896818343893,1,1.1535709649832662
Pi2,5000,1,29,0.526540418935974,0.4443896818343893,1,1.1848619364033746
Pi2,5000,1,30,0.5394154827652082,0.4443896818343893,1,1.2138343998865215
Pi2,5000,1,31,0.5215905182078778,0.4443896818343893,1,1.1737232873067898
Pi2,5000,1,32,0.5367194103873933,0.4443896818343893,1,1.2077674894967803
Pi2,5000,1,33,0.5164866463955351,0.4443896818343893,1,1.1622381605791068
Pi2,5000,1,34,0.49822367733106726,0.4443896818343893,1,1.1211414164128597
Pi2,5000,1,35,0.5281640624837093,0.4443896818343893,1,1.1885155845732263
Pi2,5000,1,36,0.5301771479946714,0.4443896818343893,1,1.1930455851408641
Pi2,5000,1,37,0.5286423822522244,0.4443896818343893,1,1.189591936676049
Pi2,5000,1,38,0.48840623244188924,0.4443896818343893,1,1.0990494433304678
Pi2,5000,1,39,0.5277263881032842,0.4443896818343893,1,1.187530695863348
Pi2,5000,1,40,0.5126760605370113,0.4443896818343893,1,1.1536632858367541
Pi2,5000,1,41,0.49589166556950537,0.4443896818343893,1,1.11589374335273
Pi2,5000,1,42,0.5200125583855159,0.4443896818343893,1,1.1701724401857487
Pi2,5000,1,43,0.5223566172386497,0.4443896818343893,1,1.1754472225422108
Pi2,5000,1,44,0.5261737483856578,0.4443896818343893,1,1.1840368259984644
Pi2,5000,1,45,0.5629879635591695,0.4443896818343893,1,1.2668790176117954
Pi2,5000,1,46,0.46988948911942424,0.4443896818343893,1,1.0573816367197697
Pi2,5000,1,47,0.4917448950075994,0.4443896818343893,1,1.106562359813876
Pi2,5000,1,48,0.5129775936293568,0.4443896818343893,1,1.154341818900575
Pi2,5000,1,49,0.5222591245342134,0.4443896818343893,1,1.175227836925439
Pi1,500,1,0,1.1993557826193824,0.4443896818343893,1,2.698883056124481
Pi1,500,1,1,1.3091945109574246,0.4443896818343893,1,2.9460506498558217
Pi1,500,1,2,1.348019859495841,0.4443896818343893,1,3.03341844916689
Pi1,500,1,3,1.5248856415118772,0.4443896818343893,1,3.431415498256677
Pi1,500,1,4,1.3065920676446956,0.4443896818343893,1,2.9401944308230434
Pi1,500,1,5,1.171469719384668,0.4443896818343893,1,2.6361316818810376
Pi1,500,1,6,1.2092921395781246,0.4443896818343893,1,2.7212426143341273
Pi1,500,1,7,1.4018500056009122,0.4443896818343893,1,3.154551203381314
Pi1,500,1,8,1.3817307639852934,0.4443896818343893,1,3.1092773312865147
Pi1,500,1,9,1.147011665713544,0.4443896818343893,1,2.5810942796394647
Pi1,500,1,10,1.1622055991405875,0.4443896818343893,1,2.615284842670372
Pi1,500,1,11,1.3534204811713546,0.4443896818343893,1,3.045571345366506
Pi1,500,1,12,1.3280386847441714,0.4443896818343893,1,2.988455265797759
Pi1,500,1,13,1.339421117578329,0.4443896818343893,1,3.0140688956803707
Pi1,500,1,14,1.152505154627733,0.4443896818343893,1,2.5934561528753877
Pi1,500,1,15,1.2763226543644308,0.4443896818343893,1,2.872079858145937
Pi1,500,1,16,1.4131561177645109,0.4443896818343893,1,3.1799930905937455
Pi1,500,1,17,1.284279610048838,0.4443896818343893,1,2.8899852146599807
Pi1,500,1,18,1.2228273386375468,0.4443896818343893,1,2.7517005651208115
Pi1,500,1,19,1.3434236776252606,0.4443896818343893,1,3.0230757655753004
Pi1,500,1,20,1.2711452317236587,0.4443896818343893,1,2.8604292216608584
Pi1,500,1,21,1.3714894251839889,0.4443896818343893,1,3.0862314793688252
Pi1,500,1,22,1.3599322978004766,0.4443896818343893,1,3.060224738312629
Pi1,500,1,23,1.133518922520167,0.4443896818343893,1,2.5507318663231144
Pi1,500,1,24,1.2794739850391963,0.4443896818343893,1,2.879171225933229
Pi1,500,1,25,1.1691605708772344,0.4443896818343893,1,2.6309354574819883
Pi1,500,1,26,1.309238144536144,0.4443896818343893,1,2.9461488375062177
Pi1,500,1,27,1.3020829633139341,0.4443896818343893,1,2.930047695840025
Pi1,500,1,28,1.1325713214136648,0.4443896818343893,1,2.548599501092242
Pi1,500,1,29,1.271554603537622,0.4443896818343893,1,2.861350421748748
Pi1,500,1,30,1.3004803730085974,0.4443896818343893,1,2.926441423303
Pi1,500,1,31,1.1491706951654015,0.4443896818343893,1,2.5859526945399756
Pi1,500,1,32,1.2906462676811266,0.4443896818343893,1,2.9043119596150113
Pi1,500,1,33,1.32295444664958,0.4443896818343893,1,2.9770143203788546
Pi1,500,1,34,1.3969762680293498,0.4443896818343893,1,3.1435839425046797
Pi1,500,1,35,1.2489416213048619,0.4443896818343893,1,2.8104649418262255
Pi1,500,1,36,1.3951803664150946,0.4443896818343893,1,3.139542665923185
Pi1,500,1,37,1.3331556845373362,0.4443896818343893,1,2.9999699341222854
Pi1,500,1,38,1.2249583445746262,0.4443896818343893,1,2.756495919342995
Pi1,500,1,39,1.3812185604760847,0.4443896818343893,1,3.108124731372191
Pi1,500,1,40,1.3341416961552155,0.4443896818343893,1,3.002188733653834
Pi1,500,1,41,1.4778900830719761,0.4443896818343893,1,3.32566246131417
Pi1,500,1,42,1.233088624313277,0.4443896818343893,1,2.7747913030366265
Pi1,500,1,43,1.40720643974103,0.4443896818343893,1,3.166604665374417
Pi1,500,1,44,1.2797445398280398,0.4443896818343893,1,2.87978004922482
Pi1,500,1,45,1.2108093213388664,0.4443896818343893,1,2.7246566939645973
Pi1,500,1,46,1.2184287307439363,0.4443896818343893,1,2.7418024777587164
Pi1,500,1,47,1.175211404107511,0.4443896818343893,1,2.644551509963899
Pi1,500,1,48,1.324612725945946,0.4443896818343893,1,2.9807459085865755
Pi1,500,1,49,1.154619461154713,0.4443896818343893,1,2.598213928794604
Pi1,1500,1,0,1.1211249473665472,0.4443896818343893,1,2.5228419857514983
Pi1,1500,1,1,1.1173833359070011,0.4443896818343893,1,2.5144223225313684
Pi1,1500,1,2,1.0835150077558475,0.4443896818343893,1,2.438209193524077
Pi1,1500,1,3,1.1530356992318331,0.4443896818343893,1,2.594650025338651
Pi1,1500,1,4,1.1358495819229002,0.4443896818343893,1,2.5559764962009113
Pi1,1500,1,5,1.0917295276558907,0.4443896818343893,1,2.4566941409381
Pi1,1500,1,6,1.1381423765524958,0.4443896818343893,1,2.5611359198403876
Pi1,1500,1,7,1.0737220679942248,0.4443896818343893,1,2.416172363773218
Pi1,1500,1,8,1.1370886217775114,0.4443896818343893,1,2.558764679422215
Pi1,1500,1,9,1.095404464198765,0.4443896818343893,1,2.464963767108772
Pi1,1500,1,10,1.1958848200969763,0.4443896818343893,1,2.691072428055714
Pi1,1500,1,11,1.1863028595737959,0.4443896818343893,1,2.669510360089538
Pi1,1500,1,12,1.1323190412965112,0.4443896818343893,1,2.5480318008789693
Pi1,1500,1,13,1.0725458081617623,0.4443896818343893,1,2.413525453008758
Pi1,1500,1,14,0.9773499650007491,0.4443896818343893,1,2.1993084109567107
Pi1,1500,1,15,1.2038392588475755,0.4443896818343893,1,2.7089721207708197
Pi1,1500,1,16,1.1464980184984548,0.4443896818343893,1,2.579938430986614
Pi1,1500,1,17,1.0880538205787396,0.4443896818343893,1,2.448422780851659
Pi1,1500,1,18,1.0058658458012735,0.4443896818343893,1,2.263477049352666
Pi1,1500,1,19,1.2327426050331367,0.4443896818343893,1,2.7740126637155873
Pi1,1500,1,20,1.0252649531912275,0.4443896818343893,1,2.3071304197681908
Pi1,1500,1,21,1.074646067986337,0.4443896818343893,1,2.4182516199528354
Pi1,1500,1,22,1.0715424729333152,0.4443896818343893,1,2.411267670550116
Pi1,1500,1,23,1.1189578179209994,0.4443896818343893,1,2.5179653436192995
Pi1,1500,1,24,1.19264054358879,0.4443896818343893,1,2.683771906372145
Pi1,1500,1,25,1.1011970493090049,0.4443896818343893,1,2.4779986897161757
Pi1,1500,1,26,1.0253413664892408,0.4443896818343893,1,2.307302370875827
Pi1,1500,1,27,1.0918224716421119,0.4443896818343893,1,2.4569032906776656
Pi1,1500,1,28,1.0833748468890234,0.4443896818343893,1,2.4378937927113364
Pi1,1500,1,29,1.1048502340059407,0.4443896818343893,1,2.4862193682023546
Pi1,1500,1,30,1.0681263958840475,0.4443896818343893,1,2.403580550013999
Pi1,1500,1,31,1.1212627250678373,0.4443896818343893,1,2.5231520237810074
Pi1,1500,1,32,1.0713207656678736,0.4443896818343893,1,2.410768767730126
Pi1,1500,1,33,1.1230475742529413,0.4443896818343893,1,2.527168429332406
Pi1,1500,1,34,1.0384674560044573,0.4443896818343893,1,2.3368397117542954
Pi1,1500,1,35,1.1131574226095102,0.4443896818343893,1,2.504912845893552
Pi1,1500,1,36,1.0096580926864833,0.4443896818343893,1,2.272010656320217
Pi1,1500,1,37,1.0533399552713685,0.4443896818343893,1,2.3703069588008945
Pi1,1500,1,38,1.1729069750387413,0.4443896818343893,1,2.639365905610402
Pi1,1500,1,39,1.0750597755550362,0.4443896818343893,1,2.419182576691055
Pi1,1500,1,40,1.1747297725404313,0.4443896818343893,1,2.6434677053960445
Pi1,1500,1,41,1.1769870665099447,0.4443896818343893,1,2.6485472427070715
Pi1,1500,1,42,1.1831286189072356,0.4443896818343893,1,2.662367438468457
Pi1,1500,1,43,1.1218904136717862,0.4443896818343893,1,2.5245644971790346
Pi1,1500,1,44,1.1165417171123144,0.4443896818343893,1,2.5125284468877833
Pi1,1500,1,45,1.0335954819715714,0.4443896818343893,1,2.325876419328659
Pi1,1500,1,46,1.1273842329034878,0.4443896818343893,1,2.536927113720948
Pi1,1500,1,47,1.0763609324605528,0.4443896818343893,1,2.4221105405000833
Pi1,1500,1,48,1.1322553401629114,0.4443896818343893,1,2.5478884556659644
Pi1,1500,1,49,1.0732329826140599,0.4443896818343893,1,2.4150717860592037
Pi1,5000,1,0,1.0276550587382005,0.4443896818343893,1,2.3125088199531523
Pi1,5000,1,1,1.031472271319379,0.4443896818343893,1,2.3210986066588686
Pi1,5000,1,2,1.0228910628041128,0.4443896818343893,1,2.3017885081888863
Pi1,5000,1,3,1.0364854600143834,0.4443896818343893,1,2.3323796712288436
Pi1,5000,1,4,1.01824761394494,0.4443896818343893,1,2.2913394607672513
Pi1,5000,1,5,1.0552431665505932,0.4443896818343893,1,2.3745897118823085
Pi1,5000,1,6,1.0419727229329205,0.4443896818343893,1,2.3447275342482694
Pi1,5000,1,7,1.0779328526369727,0.4443896818343893,1,2.4256477967431427
Pi1,5000,1,8,0.9815709536217808,0.4443896818343893,1,2.20880680570703
Pi1,5000,1,9,0.9933149162054765,0.4443896818343893,1,2.2352339777674115
Pi1,5000,1,10,1.019974155970383,0.4443896818343893,1,2.295224659042594
Pi1,5000,1,11,1.0405831793142475,0.4443896818343893,1,2.341600675827666
Pi1,5000,1,12,1.0562291394117405,0.4443896818343893,1,2.376808424200464
Pi1,5000,1,13,1.0293014780962046,0.4443896818343893,1,2.3162137200111554
Pi1,5000,1,14,0.9609949143055497,0.4443896818343893,1,2.16250501212961
Pi1,5000,1,15,1.030696468435053,0.4443896818343893,1,2.3193528350623644
Pi1,5000,1,16,1.0134150964436694,0.4443896818343893,1,2.280464956477857
Pi1,5000,1,17,1.066714871838875,0.4443896818343893,1,2.400404229539262
Pi1,5000,1,18,1.0640560144542361,0.4443896818343893,1,2.3944210632027634
Pi1,5000,1,19,0.9697944195810653,0.4443896818343893,1,2.18230633883727
Pi1,5000,1,20,1.0214201177309497,0.4443896818343893,1,2.298478473925509
Pi1,5000,1,21,0.9967904313587959,0.4443896818343893,1,2.2430548505180408
Pi1,5000,1,22,1.0313187920554134,0.4443896818343893,1,2.3207532357597693
Pi1,5000,1,23,0.9665328551212483,0.4443896818343893,1,2.1749669144691035
Pi1,5000,1,24,1.001411593710644,0.4443896818343893,1,2.2534537471188183
Pi1,5000,1,25,1.0293116389206607,0.4443896818343893,1,2.316236584683472
Pi1,5000,1,26,1.0446307834324837,0.4443896818343893,1,2.3507089073723955
Pi1,5000,1,27,1.008364887905014,0.4443896818343893,1,2.26910058699518
Pi1,5000,1,28,1.0398555594591672,0.4443896818343893,1,2.3399633294066673
Pi1,5000,1,29,0.9863167232863213,0.4443896818343893,1,2.2194861033112194
Pi1,5000,1,30,1.0309728886129232,0.4443896818343893,1,2.3199748571055614
Pi1,5000,1,31,0.9926836346179216,0.4443896818343893,1,2.233813419160045
Pi1,5000,1,32,1.018551289877775,0.4443896818343893,1,2.292022815816319
Pi1,5000,1,33,1.0185756577952731,0.4443896818343893,1,2.292077650387179
Pi1,5000,1,34,0.9868208374350158,0.4443896818343893,1,2.2206204999214503
Pi1,5000,1,35,1.036194657018633,0.4443896818343893,1,2.331725283857494
Pi1,5000,1,36,1.0202625812872372,0.4443896818343893,1,2.295873695977168
Pi1,5000,1,37,1.0746971253608546,0.4443896818343893,1,2.4183665132021717
Pi1,5000,1,38,1.035693925561664,0.4443896818343893,1,2.3305984992415643
Pi1,5000,1,39,1.0115772321957044,0.4443896818343893,1,2.276329252335541
Pi1,5000,1,40,1.009244769206897,0.4443896818343893,1,2.2710805638889977
Pi1,5000,1,41,0.997649012992055,0.4443896818343893,1,2.244986897251698
Pi1,5000,1,42,1.0175410830600342,0.4443896818343893,1,2.2897495703764816
Pi1,5000,1,43,1.0010998071528425,0.4443896818343893,1,2.252752140914744
Pi1,5000,1,44,1.0159996664067517,0.4443896818343893,1,2.286280955518189
Pi1,5000,1,45,1.0478596509305147,0.4443896818343893,1,2.3579747545106606
Pi1,5000,1,46,1.0017905345331537,0.4443896818343893,1,2.2543064690383403
Pi1,5000,1,47,1.0315929721695583,0.4443896818343893,1,2.321370217038482
Pi1,5000,1,48,0.980770829504213,0.4443896818343893,1,2.2070063045921864
Pi1,5000,1,49,1.0360244824087306,0.4443896818343893,1,2.3313423438009204
Pi2,500,2,0,0.6822832652589476,0.395124857364932,1,1.7267535882431204
Pi2,500,2,1,0.7687446191295872,0.395124857364932,1,1.9455739237878042
Pi2,500,2,2,0.7663998550092225,0.395124857364932,1,1.9396396878705757
Pi2,500,2,3,0.6049769163087538,0.395124857364932,1,1.531103156463794
Pi2,500,2,4,0.6574330287338259,0.395124857364932,1,1.6638614768967308
Pi2,500,2,5,0.7557829329489573,0.395124857364932,1,1.9127698975691785
Pi2,500,2,6,0.6379965797067918,0.395124857364932,1,1.6146708257272377
Pi2,500,2,7,0.5754682814209012,0.395124857364932,1,1.4564213581971797
Pi2,500,2,8,0.69636986614376,0.395124857364932,1,1.7624045998720907
Pi2,500,2,9,0.6813993634952547,0.395124857364932,1,1.7245165693686624
Pi2,500,2,10,0.6821501425148986,0.395124857364932,1,1.726416675134346
Pi2,500,2,11,0.6656283075460095,0.395124857364932,1,1.6846024620800917
Pi2,500,2,12,0.6737416084783024,0.395124857364932,1,1.7051359739082266
Pi2,500,2,13,0.586044037402334,0.395124857364932,1,1.483186963509794
Pi2,500,2,14,0.799053505384144,0.395124857364932,1,2.02228103469114
Pi2,500,2,15,0.6503420791435155,0.395124857364932,1,1.645915378446738
Pi2,500,2,16,0.7146257206384002,0.395124857364932,1,1.8086073485839478
Pi2,500,2,17,0.7139079180020469,0.395124857364932,1,1.806790700952259
Pi2,500,2,18,0.7161094759836181,0.395124857364932,1,1.8123625042456617
Pi2,500,2,19,0.7635567609165061,0.395124857364932,1,1.932444255743939
Pi2,500,2,20,0.687871004099301,0.395124857364932,1,1.7408952924062497
Pi2,500,2,21,0.6229554685881624,0.395124857364932,1,1.5766040960890726
Pi2,500,2,22,0.6668337189159217,0.395124857364932,1,1.6876531721213455
Pi2,500,2,23,0.7674224654116993,0.395124857364932,1,1.9422277568908255
Pi2,500,2,24,0.7723979168923428,0.395124857364932,1,1.954819856294099
Pi2,500,2,25,0.6921175185607279,0.395124857364932,1,1.7516425647741454
Pi2,500,2,26,0.5881340629373076,0.395124857364932,1,1.488476495403363
Pi2,500,2,27,0.6260305799000637,0.395124857364932,1,1.584386727970066
Pi2,500,2,28,0.6701214958282218,0.395124857364932,1,1.6959740277977666
Pi2,500,2,29,0.7402154045548429,0.395124857364932,1,1.8733708870945314
Pi2,500,2,30,0.6849307466505736,0.395124857364932,1,1.7334539548292218
Pi2,500,2,31,0.5724001386774856,0.395124857364932,1,1.4486563626869582
Pi2,500,2,32,0.7360650743973248,0.395124857364932,1,1.8628670423473384
Pi2,500,2,33,0.7042295138742277,0.395124857364932,1,1.7822961546147698
Pi2,500,2,34,0.7398972934010685,0.395124857364932,1,1.8725657968860947
Pi2,500,2,35,0.6959627283100742,0.395124857364932,1,1.7613741968840304
Pi2,500,2,36,0.6905512040911607,0.395124857364932,1,1.7476784647172345
Pi2,500,2,37,0.7166144781030496,0.395124857364932,1,1.8136405866290362
Pi2,500,2,38,0.7165172173961213,0.395124857364932,1,1.8133944347985063
Pi2,500,2,39,0.6298634592554598,0.395124857364932,1,1.5940871537568855
Pi2,500,2,40,0.7721772831981464,0.395124857364932,1,1.9542614664836786
Pi2,500,2,41,0.7179584812366859,0.395124857364932,1,1.8170420510233531
Pi2,500,2,42,0.7741940172084304,0.395124857364932,1,1.9593655088457145
Pi2,500,2,43,0.6402268064555612,0.395124857364932,1,1.6203151852434743
Pi2,500,2,44,0.6943842357123348,0.395124857364932,1,1.7573792758652256
Pi2,500,2,45,0.7140989955155038,0.395124857364932,1,1.8072742886332043
Pi2,500,2,46,0.6304764092546635,0.395124857364932,1,1.5956384355549769
Pi2,500,2,47,0.7066828643339916,0.395124857364932,1,1.788505205789442
Pi2,500,2,48,0.6225149512840809,0.395124857364932,1,1.5754892148157977
Pi2,500,2,49,0.6052047524670787,0.395124857364932,1,1.531679774598741
Pi2,1500,2,0,0.524551080317476,0.395124857364932,1,1.327557784685279
Pi2,1500,2,1,0.5778630435604033,0.395124857364932,1,1.4624821313803011
Pi2,1500,2,2,0.6190636358294613,0.395124857364932,1,1.5667544683418955
Pi2,1500,2,3,0.577526460924423,0.395124857364932,1,1.461630292702712
Pi2,1500,2,4,0.5074368848143032,0.395124857364932,1,1.2842443985892824
Pi2,1500,2,5,0.5272767801712983,0.395124857364932,1,1.3344561101209396
Pi2,1500,2,6,0.5762017311013427,0.395124857364932,1,1.4582776060812859
Pi2,1500,2,7,0.4787697993352006,0.395124857364932,1,1.211692431926689
Pi2,1500,2,8,0.5246423680576675,0.395124857364932,1,1.3277888198593257
Pi2,1500,2,9,0.5505792637352818,0.395124857364932,1,1.39343109772204
Pi2,1500,2,10,0.4468499094304257,0.395124857364932,1,1.1309081195509831
Pi2,1500,2,11,0.6089798377626404,0.395124857364932,1,1.541233932544504
Pi2,1500,2,12,0.48546387547911785,0.395124857364932,1,1.228634104967863
Pi2,1500,2,13,0.5760263731147989,0.395124857364932,1,1.4578338020955959
Pi2,1500,2,14,0.4871781003763899,0.395124857364932,1,1.2329725434774121
Pi2,1500,2,15,0.5577908115898393,0.395124857364932,1,1.4116824117564217
Pi2,1500,2,16,0.5168891639803451,0.395124857364932,1,1.3081666575660493
Pi2,1500,2,17,0.4398201267578811,0.395124857364932,1,1.1131168251246444
Pi2,1500,2,18,0.633912419755434,0.395124857364932,1,1.6043344475540322
Pi2,1500,2,19,0.5518719792133927,0.395124857364932,1,1.3967027609799074
Pi2,1500,2,20,0.4851989172655505,0.395124857364932,1,1.2279635366433737
Pi2,1500,2,21,0.5269250806455147,0.395124857364932,1,1.333566012929563
Pi2,1500,2,22,0.5128897581169254,0.395124857364932,1,1.298044778901944
Pi2,1500,2,23,0.5590734472941495,0.395124857364932,1,1.4149285646632876
Pi2,1500,2,24,0.5650450971537266,0.395124857364932,1,1.4300418883336883
Pi2,1500,2,25,0.5171667722560416,0.395124857364932,1,1.3088692412444032
Pi2,1500,2,26,0.5066711202742338,0.395124857364932,1,1.2823063667854213
Pi2,1500,2,27,0.5338469569417005,0.395124857364932,1,1.3510842129799152
Pi2,1500,2,28,0.6131633046399155,0.395124857364932,1,1.5518216412125296
Pi2,1500,2,29,0.5537033378557383,0.395124857364932,1,1.4013376469107974
Pi2,1500,2,30,0.5340784406244982,0.395124857364932,1,1.351670062436063
Pi2,1500,2,31,0.5297130373521285,0.395124857364932,1,1.3406219008461233
Pi2,1500,2,32,0.592950484591017,0.395124857364932,1,1.500666114871573
Pi2,1500,2,33,0.4952349166575162,0.395124857364932,1,1.253363101375634
Pi2,1500,2,34,0.4989900477073347,0.395124857364932,1,1.2628667582066955
Pi2,1500,2,35,0.5837824101102782,0.395124857364932,1,1.4774631340672768
Pi2,1500,2,36,0.5554919050750329,0.395124857364932,1,1.405864234357668
Pi2,1500,2,37,0.537988797337546,0.395124857364932,1,1.3615665714512786
Pi2,1500,2,38,0.5801113324137771,0.395124857364932,1,1.4681722032941957
Pi2,1500,2,39,0.5617759912621404,0.395124857364932,1,1.4217682861275711
Pi2,1500,2,40,0.5606127081282599,0.395124857364932,1,1.418824196146398
Pi2,1500,2,41,0.523682228393189,0.395124857364932,1,1.3253588546304065
Pi2,1500,2,42,0.4768004867543626,0.395124857364932,1,1.2067084058799067
Pi2,1500,2,43,0.5122280057782637,0.395124857364932,1,1.2963699859185946
