game,repeat,method,bound,true_loss,covered,ratio_L
0,21,PDIS,0.45308339341383996,0.24977955816733002,1,1.8139330405505583
0,21,DR,0.706938633004328,0.24977955816733002,1,2.8302501541408853
0,21,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,22,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,22,I2_B,0.3597573968067022,0.24977955816733002,1,1.4402995963572682
0,22,PDIS,0.503310087989817,0.24977955816733002,1,2.015017128233705
0,22,DR,0.7547785930775509,0.24977955816733002,1,3.0217788782055437
0,22,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,23,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,23,I2_B,0.4071731005826296,0.24977955816733002,1,1.630129797530749
0,23,PDIS,0.5137490576000244,0.24977955816733002,1,2.0568098581384247
0,23,DR,0.7648644643872812,0.24977955816733002,1,3.062157968407047
0,23,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,24,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,24,I2_B,0.39099232572950166,0.24977955816733002,1,1.5653495770361308
0,24,PDIS,0.491637245052737,0.24977955816733002,1,1.9682845492239356
0,24,DR,0.7446520367148993,0.24977955816733002,1,2.9812369041667086
0,24,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,25,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,25,I2_B,0.3983752714075772,0.24977955816733002,1,1.5949074228912734
0,25,PDIS,0.519065759847752,0.24977955816733002,1,2.0780954360565578
0,25,DR,0.7677014647311843,0.24977955816733002,1,3.0735159849105536
0,25,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,26,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,26,I2_B,0.3709742434349128,0.24977955816733002,1,1.4852065803815424
0,26,PDIS,0.45541673852624365,0.24977955816733002,1,1.8232746581333732
0,26,DR,0.7034305263536734,0.24977955816733002,1,2.8162053432828866
0,26,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,27,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,27,I2_B,0.32381268354895326,0.24977955816733002,1,1.2963938519421498
0,27,PDIS,0.5349694860680029,0.24977955816733002,1,2.1417664839875368
0,27,DR,0.7901886433285797,0.24977955816733002,1,3.163544083135994
0,27,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,28,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,28,I2_B,0.35481020046117673,0.24977955816733002,1,1.4204933464710732
0,28,PDIS,0.5261373459441495,0.24977955816733002,1,2.106406744428959
0,28,DR,0.7759404851770725,0.24977955816733002,1,3.1065011519367873
0,28,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,29,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,29,I2_B,0.37770295714133956,0.24977955816733002,1,1.5121451887920798
0,29,PDIS,0.49914529020033116,0.24977955816733002,1,1.9983432345810634
0,29,DR,0.7548602616748731,0.24977955816733002,1,3.022105840899855
0,29,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,30,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,30,I2_B,0.38399484843533743,0.24977955816733002,1,1.5373349654902309
0,30,PDIS,0.47134714618835083,0.24977955816733002,1,1.8870525260221267
0,30,DR,0.7142336497793339,0.24977955816733002,1,2.8594559739787075
0,30,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,31,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,31,I2_B,0.316665974864277,0.24977955816733002,1,1.2677817880202151
0,31,PDIS,0.5527156443001456,0.24977955816733002,1,2.2128137640866328
0,31,DR,0.7996961076929984,0.24977955816733002,1,3.2016075036743934
0,31,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,32,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,32,I2_B,0.3497310765556802,0.24977955816733002,1,1.4001589206166807
0,32,PDIS,0.5089247977513985,0.24977955816733002,1,2.0374957882280516
0,32,DR,0.7535937948814418,0.24977955816733002,1,3.0170355028676976
0,32,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,33,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,33,I2_B,0.32308906297741874,0.24977955816733002,1,1.293496815143607
0,33,PDIS,0.5182113009602535,0.24977955816733002,1,2.074674584111075
0,33,DR,0.7630487423933999,0.24977955816733002,1,3.054888670602201
0,33,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,34,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,34,I2_B,0.2840297939654885,0.24977955816733002,1,1.1371218527627223
0,34,PDIS,0.5920664747382708,0.24977955816733002,1,2.3703560014372314
0,34,DR,0.833334353500644,0.24977955816733002,1,3.336279236038941
0,34,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,35,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,35,I2_B,0.36457856827718144,0.24977955816733002,1,1.4596013018525171
0,35,PDIS,0.4301350368107334,0.24977955816733002,1,1.7220586022599227
0,35,DR,0.6867124194358175,0.24977955816733002,1,2.7492738976493083
0,35,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,36,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,36,I2_B,0.3582946405102157,0.24977955816733002,1,1.4344434073751955
0,36,PDIS,0.5361087069669138,0.24977955816733002,1,2.146327389240431
0,36,DR,0.7761840466979385,0.24977955816733002,1,3.107476257836778
0,36,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,37,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,37,I2_B,0.3446166211870288,0.24977955816733002,1,1.379683044183169
0,37,PDIS,0.5769564139327138,0.24977955816733002,1,2.309862416948486
0,37,DR,0.8056597642857176,0.24977955816733002,1,3.2254831828391555
0,37,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,38,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,38,I2_B,0.3138517291377404,0.24977955816733002,1,1.256514870314118
0,38,PDIS,0.44462539179035765,0.24977955816733002,1,1.78007117577051
0,38,DR,0.7118974270341728,0.24977955816733002,1,2.850102835706295
0,38,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
