game,repeat,bound_type,Bhat,Bhat_capped,true_loss,Rmax,covered,ratio_L,ratio_Rmax
2,6,jensen_hoeffding,0.9655925239537793,0.9655925239537793,0.4300726413907547,3.9205817301993684,1,2.2451847223559214,0.2462880741692068
2,6,raw_plugin_mean,0.42272732962388,0.42272732962388,0.4300726413907547,3.9205817301993684,0,0.982920764866322,0.10782260356102398
2,6,exact_value_eb,0.5288893919321784,0.5288893919321784,0.4300726413907547,3.9205817301993684,1,1.2297675811739,0.1349007439019218
2,7,jensen_eb,0.5556442856109346,0.5556442856109346,0.4300726413907547,3.9205817301993684,1,1.2919777547674516,0.14172495916382263
2,7,jensen_hoeffding,0.9910886022011416,0.9910886022011416,0.4300726413907547,3.9205817301993684,1,2.3044679126674787,0.2527912106938128
2,7,raw_plugin_mean,0.4482234078712423,0.4482234078712423,0.4300726413907547,3.9205817301993684,1,1.0422039551778794,0.11432574008562994
2,7,exact_value_eb,0.5551732612037158,0.5551732612037158,0.4300726413907547,3.9205817301993684,1,1.2908825341886776,0.14160481770532668
2,8,jensen_eb,0.5625273532360809,0.5625273532360809,0.4300726413907547,3.9205817301993684,1,1.3079821850955191,0.14348058322647833
2,8,jensen_hoeffding,0.9969344456617091,0.9969344456617091,0.4300726413907547,3.9205817301993684,1,2.318060601199498,0.2542822760159659
2,8,raw_plugin_mean,0.4540692513318099,0.4540692513318099,0.4300726413907547,3.9205817301993684,1,1.0557966437098993,0.11581680540778312
2,8,exact_value_eb,0.5619111905414664,0.5619111905414664,0.4300726413907547,3.9205817301993684,1,1.3065494906264592,0.14332342218839353
2,9,jensen_eb,0.5477735377375578,0.5477735377375578,0.4300726413907547,3.9205817301993684,1,1.2736767815924905,0.13971741323951498
2,9,jensen_hoeffding,0.983145240518622,0.983145240518622,0.4300726413907547,3.9205817301993684,1,2.285998098691792,0.2507651435871552
2,9,raw_plugin_mean,0.44028004618872274,0.44028004618872274,0.4300726413907547,3.9205817301993684,1,1.0237341412021925,0.11229967297897236
2,9,exact_value_eb,0.5473555442044129,0.5473555442044129,0.4300726413907547,3.9205817301993684,1,1.2727048677971997,0.13961079805791446
2,10,jensen_eb,0.48464023532795547,0.48464023532795547,0.4300726413907547,3.9205817301993684,1,1.1268799469799844,0.12361436865220271
2,10,jensen_hoeffding,0.9244437385396772,0.9244437385396772,0.4300726413907547,3.9205817301993684,1,2.1495060358878946,0.23579249258315235
2,10,raw_plugin_mean,0.381578544209778,0.381578544209778,0.4300726413907547,3.9205817301993684,0,0.8872420783982955,0.09732702197496954
2,10,exact_value_eb,0.4840882781599593,0.4840882781599593,0.4300726413907547,3.9205817301993684,1,1.1255965424690364,0.1234735841447036
2,11,jensen_eb,0.5278054620500171,0.5278054620500171,0.4300726413907547,3.9205817301993684,1,1.2272472397760927,0.13462427220543552
2,11,jensen_hoeffding,0.9640030996189838,0.9640030996189838,0.4300726413907547,3.9205817301993684,1,2.241489011022934,0.24588266894004082
2,11,raw_plugin_mean,0.42113790528908457,0.42113790528908457,0.4300726413907547,3.9205817301993684,0,0.9792250535333351,0.107417198331858
2,11,exact_value_eb,0.5278296271018191,0.5278296271018191,0.4300726413907547,3.9205817301993684,1,1.2273034280788966,0.1346304358447791
2,12,jensen_eb,0.5275288614412285,0.5275288614412285,0.4300726413907547,3.9205817301993684,1,1.2266040911956713,0.1345537212954371
2,12,jensen_hoeffding,0.9637292493417062,0.9637292493417062,0.4300726413907547,3.9205817301993684,1,2.24085225748197,0.2458128195411192
2,12,raw_plugin_mean,0.42086405501180696,0.42086405501180696,0.4300726413907547,3.9205817301993684,0,0.9785882999923704,0.10734734893293636
2,12,exact_value_eb,0.5268244793448561,0.5268244793448561,0.4300726413907547,3.9205817301993684,1,1.2249662699799468,0.13437405864717586
2,13,jensen_eb,0.5533630049178133,0.5533630049178133,0.4300726413907547,3.9205817301993684,1,1.2866733469219673,0.1411430861536137
2,13,jensen_hoeffding,0.9881845725908858,0.9881845725908858,0.4300726413907547,3.9205817301993684,1,2.297715496143459,0.25205049673601243
2,13,raw_plugin_mean,0.44531937826098655,0.44531937826098655,0.4300726413907547,3.9205817301993684,1,1.0354515386538596,0.11358502612782957
2,13,exact_value_eb,0.5526940057952109,0.5526940057952109,0.4300726413907547,3.9205817301993684,1,1.2851177977932455,0.1409724484348667
2,14,jensen_eb,0.5632672397274243,0.5632672397274243,0.4300726413907547,3.9205817301993684,1,1.3097025607254378,0.14366930177445406
2,14,jensen_hoeffding,0.9974255371431279,0.9974255371431279,0.4300726413907547,3.9205817301993684,1,2.3192024815103007,0.2544075358664713
2,14,raw_plugin_mean,0.45456034281322866,0.45456034281322866,0.4300726413907547,3.9205817301993684,1,1.0569385240207014,0.11594206525828846
2,14,exact_value_eb,0.5626563758942962,0.5626563758942962,0.4300726413907547,3.9205817301993684,1,1.308282187108663,0.14351349228617769
2,15,jensen_eb,0.5481249769006238,0.5481249769006238,0.4300726413907547,3.9205817301993684,1,1.274493943925648,0.13980705278467712
2,15,jensen_hoeffding,0.9831501915262422,0.9831501915262422,0.4300726413907547,3.9205817301993684,1,2.286009610718235,0.2507664064118993
2,15,raw_plugin_mean,0.4402849971963429,0.4402849971963429,0.4300726413907547,3.9205817301993684,1,1.0237456532286355,0.11230093580371646
2,15,exact_value_eb,0.5474666354939121,0.5474666354939121,0.4300726413907547,3.9205817301993684,1,1.2729631759963447,0.1396391334675919
2,16,jensen_eb,0.5355743075850801,0.5355743075850801,0.4300726413907547,3.9205817301993684,1,1.2453112707963883,0.1366058264924489
2,16,jensen_hoeffding,0.9717746539842207,0.9717746539842207,0.4300726413907547,3.9205817301993684,1,2.259559340584251,0.2478649141526261
2,16,raw_plugin_mean,0.4289094596543215,0.4289094596543215,0.4300726413907547,3.9205817301993684,0,0.9972953830946517,0.10939944354444325
2,16,exact_value_eb,0.5346364409566506,0.5346364409566506,0.4300726413907547,3.9205817301993684,1,1.2431305540100412,0.13636661030134
2,17,jensen_eb,0.5526844288730931,0.5526844288730931,0.4300726413907547,3.9205817301993684,1,1.2850955296431794,0.14097000570499219
2,17,jensen_hoeffding,0.987553452618068,0.987553452618068,0.4300726413907547,3.9205817301993684,1,2.296248023181736,0.25188952063189085
2,17,raw_plugin_mean,0.4446882582881689,0.4446882582881689,0.4300726413907547,3.9205817301993684,1,1.0339840656921369,0.11342405002370802
2,17,exact_value_eb,0.551796862610202,0.551796862610202,0.4300726413907547,3.9205817301993684,1,1.283031770693015,0.14074361933583315
