m_F,Bhat,Bhat_capped,true_loss,Rmax,C2_exact,covered,Xbar,ratio_L,ratio_Rmax,ratio_XC2,jensen_pop_bound,game,m,repeat
89,1.137017655556234,1.137017655556234,0.39937367427978426,3.9268844404569703,0.4092110130893096,1,0.4258826398950363,2.8470020153599,0.28954701183514314,1.0407409045027047,1.110690646713226,4,500,16
79,1.041061677314533,1.041061677314533,0.39937367427978426,3.9268844404569703,0.4092110130893096,1,0.3491992973674721,2.606735857569844,0.26511136069830077,0.8533477501771437,1.110690646713226,4,500,17
96,1.204457622461427,1.204457622461427,0.39937367427978426,3.9268844404569703,0.4092110130893096,1,0.48021750512594474,3.0158663428016417,0.3067209236035641,1.1735204815251101,1.110690646713226,4,500,18
92,1.130391471371403,1.130391471371403,0.39937367427978426,3.9268844404569703,0.4092110130893096,1,0.41942714132935904,2.8304105757844686,0.28785962217922045,1.0249654283811267,1.110690646713226,4,500,19
90,1.1006828899070396,1.1006828899070396,0.43905238827242254,3.9864601991172934,0.45175672658204763,1,0.38613249979427555,2.5069511504948006,0.2761053252584234,0.8547354739258023,1.127541215890445,5,500,0
80,1.3073342274439161,1.3073342274439161,0.43905238827242254,3.9864601991172934,0.45175672658204763,1,0.5489880482730453,2.977626958340888,0.32794362972277863,1.2152293833600252,1.127541215890445,5,500,1
89,1.1441089631151073,1.1441089631151073,0.43905238827242254,3.9864601991172934,0.45175672658204763,1,0.42301327964837315,2.6058597872953886,0.2869987171497267,0.936374058774631,1.127541215890445,5,500,2
72,1.109456080972408,1.109456080972408,0.43905238827242254,3.9864601991172934,0.45175672658204763,1,0.3833425270491486,2.526933255819154,0.2783060724444385,0.8485596439249175,1.127541215890445,5,500,3
72,1.0036113457775857,1.0036113457775857,0.43905238827242254,3.9864601991172934,0.45175672658204763,1,0.30619360907128745,2.285857844269068,0.25175501463674754,0.6777842831205234,1.127541215890445,5,500,4
88,1.217806094957173,1.217806094957173,0.43905238827242254,3.9864601991172934,0.45175672658204763,1,0.4769870405022328,2.7737147718270707,0.3054855772112881,1.0558493375650995,1.127541215890445,5,500,5
96,1.2798836660162594,1.2798836660162594,0.43905238827242254,3.9864601991172934,0.45175672658204763,1,0.5317016948493379,2.9151046667855023,0.3210576807714421,1.176964643940439,1.127541215890445,5,500,6
78,1.068149305903589,1.068149305903589,0.43905238827242254,3.9864601991172934,0.45175672658204763,1,0.3579661831911268,2.432851601392099,0.2679443046089122,0.7923870572984446,1.127541215890445,5,500,7
88,0.9928923876218172,0.9928923876218172,0.43905238827242254,3.9864601991172934,0.45175672658204763,1,0.2959268857912868,2.2614439965322517,0.24906617350442117,0.6550580619579127,1.127541215890445,5,500,8
97,1.1765565571617538,1.1765565571617538,0.43905238827242254,3.9864601991172934,0.45175672658204763,1,0.4440984757088286,2.679763482875592,0.2951381672949536,0.9830478431806413,1.127541215890445,5,500,9
89,1.270080168898113,1.270080168898113,0.43905238827242254,3.9864601991172934,0.45175672658204763,1,0.5154302137755855,2.892775902883953,0.3185984822272506,1.1409464064326966,1.127541215890445,5,500,10
101,1.2971917187305406,1.2971917187305406,0.43905238827242254,3.9864601991172934,0.45175672658204763,1,0.5437720404914796,2.954526050603467,0.32539939042104893,1.2036833288695266,1.127541215890445,5,500,11
82,1.091173625417761,1.091173625417761,0.43905238827242254,3.9864601991172934,0.45175672658204763,1,0.3670645227651997,2.485292540398872,0.2737199347078331,0.8125269667645642,1.127541215890445,5,500,12
82,1.2286853530971409,1.2286853530971409,0.43905238827242254,3.9864601991172934,0.45175672658204763,1,0.48356862905944437,2.798493724021763,0.3082146294522654,1.070418215392348,1.127541215890445,5,500,13
90,1.2347129699167974,1.2347129699167974,0.43905238827242254,3.9864601991172934,0.45175672658204763,1,0.49150791431360846,2.8122224201424557,0.309726651777483,1.0879924645114083,1.127541215890445,5,500,14
72,1.04636069988686,1.04636069988686,0.43905238827242254,3.9864601991172934,0.45175672658204763,1,0.3445012731446743,2.3832251636395054,0.26247865214321003,0.7625813914297219,1.127541215890445,5,500,15
85,1.195058408456486,1.195058408456486,0.43905238827242254,3.9864601991172934,0.45175672658204763,1,0.45854834530976624,2.721903901169484,0.2997793402580824,1.0150337965725567,1.127541215890445,5,500,16
85,1.1425389875828915,1.1425389875828915,0.43905238827242254,3.9864601991172934,0.45175672658204763,1,0.4176177240655,2.602283959958716,0.2866048901819914,0.9244305607249275,1.127541215890445,5,500,17
90,1.247392948006086,1.247392948006086,0.43905238827242254,3.9864601991172934,0.45175672658204763,1,0.49824968647114426,2.8411027506633344,0.312907413018269,1.1029159216750537,1.127541215890445,5,500,18
90,1.25978383575836,1.25978383575836,0.43905238827242254,3.9864601991172934,0.45175672658204763,1,0.5156343482398983,2.869324639629773,0.3160156562047977,1.1413982745561826,1.127541215890445,5,500,19
89,1.2252765686135731,1.2252765686135731,0.43528169772135206,3.9860184578529045,0.4451936430386275,1,0.4849761890653193,2.8149048651201056,0.3073936013014793,1.0893600945313588,1.1274162725930132,6,500,0
92,1.147175837800877,1.147175837800877,0.43528169772135206,3.9860184578529045,0.4451936430386275,1,0.4212343611007111,2.6354791478856248,0.2877999311671052,0.9461823359058216,1.1274162725930132,6,500,1
82,1.1442235460014185,1.1442235460014185,0.43528169772135206,3.9860184578529045,0.4451936430386275,1,0.42661885796195015,2.6286966623942445,0.2870592693185275,0.9582770657956908,1.1274162725930132,6,500,2
84,1.1554002130024346,1.1554002130024346,0.43528169772135206,3.9860184578529045,0.4451936430386275,1,0.43338491774864496,2.654373521907347,0.28986323701692,0.9734750810694798,1.1274162725930132,6,500,3
101,1.2501182431735347,1.2501182431735347,0.43528169772135206,3.9860184578529045,0.4451936430386275,1,0.5059640574145116,2.871975205292929,0.3136258038922678,1.136503329115621,1.1274162725930132,6,500,4
