n,game,seed,replenish,true_loss,C0,Cstar,Ctilde,r_C0,r_Cstar,r_Ctilde,chain_violation,naive,drift_rate,naive_violation,joint_violation,usable
2,16,191741831,True,0.277063239738796,3.7872800379134137,0.4501357143502159,0.27711005613160583,13.669370362823694,1.6246677645673444,1.0001689736713322,0,0.293075456420739,1.0,0,0,True
2,17,47463575,True,0.3197329960352864,6.884218162506416,0.5752856701403277,0.32011095011126267,21.53114707543872,1.7992690065583286,1.0011820928107606,0,0.33542062262728306,1.0,0,0,True
2,18,172656924,False,0.040899166295329525,6.677663764237976,0.09996096248138679,0.0435692146676225,163.27139081562478,2.444083132638374,1.0652836870319746,0,0.0408895019577741,1.0,1,0,True
2,19,1033071480,False,0.13120578889226175,7.927475321431958,0.28406115571830887,0.1359214739654365,60.42016429581106,2.16500474648693,1.0359411357760058,0,0.14248869251263346,1.0,0,0,True
2,20,865948038,False,0.09734956776901305,7.696758596728222,0.27048981736848465,0.10677249070169594,79.06309984848384,2.7785415340547943,1.0967947074509998,0,0.09856191522141307,1.0,0,0,True
2,21,11494708,False,0.08637079727159369,3.826610276653001,0.1662982021110818,0.08761367114547522,44.30444545533363,1.9253984837971996,1.0143899780150611,0,0.08949637975846794,1.0,0,0,True
2,22,17790420,True,0.11549789143232658,5.788375149964877,0.20511738198912205,0.1155025475652909,50.116717094843644,1.7759404907344651,1.0000403135754823,0,0.11682755295328559,1.0,0,0,True
2,23,1128755549,True,0.3277953728188976,6.681337293281221,0.6891334235203982,0.3288403691785734,20.382646758630628,2.1023281005895553,1.003187953358491,0,0.3245606146528143,1.0,1,0,True
2,24,552547096,True,0.2441656371987655,6.944875974088077,0.40391080916441113,0.24501307751895557,28.443297974950223,1.6542491965632473,1.003470759972257,0,0.24818815641731565,1.0,0,0,True
2,25,1640795442,False,0.13310494498078596,7.235249967839412,0.28870727891225045,0.13817093384923126,54.35748438109372,2.1690199335113065,1.0380601101572642,0,0.14516395074884883,1.0,0,0,True
2,26,989821581,True,0.21131289220949112,8.555146718475108,0.4028681881515853,0.2115204489246176,40.48568276654752,1.9065007531683884,1.000982224572085,0,0.21511155288299502,1.0,0,0,True
2,27,1728701087,True,0.14815086265628885,7.938029075204253,0.2654188623944277,0.14840116436545628,53.58071450195023,1.7915444948181065,1.0016895055801878,0,0.15143769883750316,1.0,0,0,True
2,28,815020182,True,0.21305933499273122,6.453212236230408,0.47322244175007694,0.21509987412610498,30.288333700330792,2.221082881753205,1.0095773279938351,0,0.220187359421701,1.0,0,0,True
2,29,2040324895,True,0.2104101115644994,4.001417798588597,0.3525131880507245,0.2105141265232303,19.0172314858642,1.6753623931360573,1.0004943439170175,0,0.2195009026332165,1.0,0,0,True
2,30,1804554974,True,0.2465644755696914,4.409637373917687,0.4549710774279672,0.24682848821651288,17.88431753491311,1.845241802886441,1.0010707651465665,0,0.25544664142299606,1.0,0,0,True
2,31,1511830743,False,0.1541531412577739,5.158374922074362,0.36704248177389603,0.15809653006884172,33.46266498357345,2.381024990986917,1.0255809825144835,0,0.14876469955215121,1.0,1,0,True
